reactant_id_no_underbar,reactant_smi,maa_strings,mca_strings,error,reactant_id,rxn_id,mapped_atoms
44reac0,C[C:20]1=[N+:21](C2=C(C1(C)C)C=CC=C2)CC[NH2:10],"{'1': {'MAA Value [kJ/mol]': 215.25793977955433, 'Est. Error [kJ/mol]': 37.70672292676484, 'Reactant': 'Show', 'Type': 'Iminium'}, '11': {'MAA Value [kJ/mol]': 203.59455677141554, 'Est. Error [kJ/mol]': 27.76017577690672, 'Reactant': 'Show', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 199.92093351780974, 'Est. Error [kJ/mol]': 26.123117703764123, 'Reactant': 'Show', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 198.30703626794042, 'Est. Error [kJ/mol]': 34.79544747115773, 'Reactant': 'Show', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 177.74587482297875, 'Est. Error [kJ/mol]': 31.409074317310974, 'Reactant': 'Show', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 146.96306956754285, 'Est. Error [kJ/mol]': 30.645669289255157, 'Reactant': 'Show', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 133.07819879270517, 'Est. Error [kJ/mol]': 43.12726486900441, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}, '3': {'MAA Value [kJ/mol]': 115.79808848885473, 'Est. Error [kJ/mol]': 39.66186959516146, 'Reactant': 'Show', 'Type': 'Double bond'}}","{'14': {'MCA Value [kJ/mol]': 468.4890280365622, 'Est. Error [kJ/mol]': 12.234120831869468, 'Reactant': 'Show', 'Type': 'Amine'}, '11': {'MCA Value [kJ/mol]': 300.0124786415315, 'Est. Error [kJ/mol]': 35.52044775572991, 'Reactant': 'Show', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 297.55967404896626, 'Est. Error [kJ/mol]': 25.35349992837244, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '4': {'MCA Value [kJ/mol]': 266.6747716037298, 'Est. Error [kJ/mol]': 34.12938327782687, 'Reactant': 'Show', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 262.0649263252615, 'Est. Error [kJ/mol]': 16.904951202339376, 'Reactant': 'Show', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 258.9904894499749, 'Est. Error [kJ/mol]': 17.65227882118218, 'Reactant': 'Show', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 256.59800737554025, 'Est. Error [kJ/mol]': 48.86004303751589, 'Reactant': 'Show', 'Type': 'Double bond neighbouratom with charge plus1'}, '9': {'MCA Value [kJ/mol]': 256.5817216279415, 'Est. Error [kJ/mol]': 20.3853220286087, 'Reactant': 'Show', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 254.21416688595588, 'Est. Error [kJ/mol]': 32.2792927432034, 'Reactant': 'Show', 'Type': 'Double bond'}}",,44_0,44,"{20: 1, 21: 2, 10: 14}"
45reac0,COC(C[NH+:21]=[CH2:20])OC,"{'5': {'MAA Value [kJ/mol]': 205.3957796399865, 'Est. Error [kJ/mol]': 30.69598028843575, 'Reactant': 'Show', 'Type': 'Iminium'}, '4': {'MAA Value [kJ/mol]': 173.43955142646462, 'Est. Error [kJ/mol]': 51.01396937413473, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}}","{'1': {'MCA Value [kJ/mol]': 340.8312786256148, 'Est. Error [kJ/mol]': 45.885393436134684, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '6': {'MCA Value [kJ/mol]': 340.8312786256148, 'Est. Error [kJ/mol]': 45.885393436134684, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '4': {'MCA Value [kJ/mol]': 301.2436987799687, 'Est. Error [kJ/mol]': 40.75033120165538, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '5': {'MCA Value [kJ/mol]': 213.17093668054076, 'Est. Error [kJ/mol]': 37.1827797437574, 'Reactant': 'Show', 'Type': 'Double bond neighbouratom with charge plus1'}}",,45_0,45,"{21: 4, 20: 5}"
45reac1,[C-:10]#[N+]CCC1=CC=CC=C1,"{'1': {'MAA Value [kJ/mol]': 91.65269331149987, 'Est. Error [kJ/mol]': 37.47331063102398, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}, '5': {'MAA Value [kJ/mol]': 67.78824880605703, 'Est. Error [kJ/mol]': 9.272644482071872, 'Reactant': 'Show', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 67.78824880605703, 'Est. Error [kJ/mol]': 9.272644482071872, 'Reactant': 'Show', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 61.07727038846302, 'Est. Error [kJ/mol]': 9.27811135672101, 'Reactant': 'Show', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 59.19665765328577, 'Est. Error [kJ/mol]': 8.607062449452856, 'Reactant': 'Show', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 59.19665765328577, 'Est. Error [kJ/mol]': 8.607062449452856, 'Reactant': 'Show', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 56.2394749352783, 'Est. Error [kJ/mol]': 10.438139042783963, 'Reactant': 'Show', 'Type': 'Double bond'}}","{'0': {'MCA Value [kJ/mol]': 451.2594424843088, 'Est. Error [kJ/mol]': 22.744942219183237, 'Reactant': 'Show', 'Type': 'Isonitrile'}, '7': {'MCA Value [kJ/mol]': 317.21311068240163, 'Est. Error [kJ/mol]': 10.440192905666912, 'Reactant': 'Show', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 309.4440754364784, 'Est. Error [kJ/mol]': 8.882828518397766, 'Reactant': 'Show', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 309.4440754364784, 'Est. Error [kJ/mol]': 8.882828518397766, 'Reactant': 'Show', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 300.99397491060273, 'Est. Error [kJ/mol]': 9.022563095351614, 'Reactant': 'Show', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 300.99397491060273, 'Est. Error [kJ/mol]': 9.022563095351614, 'Reactant': 'Show', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 291.30278479201013, 'Est. Error [kJ/mol]': 39.02408887259482, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '4': {'MCA Value [kJ/mol]': 281.7657751941448, 'Est. Error [kJ/mol]': 10.09757640116159, 'Reactant': 'Show', 'Type': 'Double bond'}}",,45_1,45,{10: 0}
46reac1,CC(C)(C)[N+]#[C-:10],"{'4': {'MAA Value [kJ/mol]': 35.556146955212675, 'Est. Error [kJ/mol]': 48.33928804046393, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}}","{'5': {'MCA Value [kJ/mol]': 444.64248773109153, 'Est. Error [kJ/mol]': 20.632924317103928, 'Reactant': 'Show', 'Type': 'Isonitrile'}, '4': {'MCA Value [kJ/mol]': 326.5741548179573, 'Est. Error [kJ/mol]': 48.019445832205825, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}}",,46_1,46,{10: 5}
47reac0,CC(C)(C)[N+]#[C-:10],"{'4': {'MAA Value [kJ/mol]': 35.556146955212675, 'Est. Error [kJ/mol]': 48.33928804046393, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}}","{'5': {'MCA Value [kJ/mol]': 444.64248773109153, 'Est. Error [kJ/mol]': 20.632924317103928, 'Reactant': 'Show', 'Type': 'Isonitrile'}, '4': {'MCA Value [kJ/mol]': 326.5741548179573, 'Est. Error [kJ/mol]': 48.019445832205825, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}}",,47_0,47,{10: 5}
47reac1,[C:22](#[N:23])[C:21](=[C:20](C(F)(F)F)C(F)(F)F)C#N,"{'3': {'MAA Value [kJ/mol]': 292.5904141786964, 'Est. Error [kJ/mol]': 60.948822906336616, 'Reactant': 'Show', 'Type': 'Michael acceptor'}, '1': {'MAA Value [kJ/mol]': 275.4920891930181, 'Est. Error [kJ/mol]': 48.050199583480136, 'Reactant': 'Show', 'Type': 'Triple bond'}, '13': {'MAA Value [kJ/mol]': 275.4920891930181, 'Est. Error [kJ/mol]': 48.050199583480136, 'Reactant': 'Show', 'Type': 'Triple bond'}, '2': {'MAA Value [kJ/mol]': 218.74320108823784, 'Est. Error [kJ/mol]': 64.13540863332514, 'Reactant': 'Show', 'Type': 'Double bond'}, '0': {'MAA Value [kJ/mol]': 215.11982332902082, 'Est. Error [kJ/mol]': 25.092079218343066, 'Reactant': 'Show', 'Type': 'Triple bond'}, '12': {'MAA Value [kJ/mol]': 215.11982332902082, 'Est. Error [kJ/mol]': 25.092079218343066, 'Reactant': 'Show', 'Type': 'Triple bond'}}","{'3': {'MCA Value [kJ/mol]': 274.479128563995, 'Est. Error [kJ/mol]': 32.14030487057067, 'Reactant': 'Show', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 266.0124712319737, 'Est. Error [kJ/mol]': 64.82824491235407, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '13': {'MCA Value [kJ/mol]': 266.0124712319737, 'Est. Error [kJ/mol]': 64.82824491235407, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '2': {'MCA Value [kJ/mol]': 250.88038764811327, 'Est. Error [kJ/mol]': 39.352929879297264, 'Reactant': 'Show', 'Type': 'Double bond'}, '12': {'MCA Value [kJ/mol]': 161.03428162169354, 'Est. Error [kJ/mol]': 26.412362143131116, 'Reactant': 'Show', 'Type': 'Triple bond'}, '0': {'MCA Value [kJ/mol]': 161.03428162169354, 'Est. Error [kJ/mol]': 26.412362143131116, 'Reactant': 'Show', 'Type': 'Triple bond'}, '6': {'MCA Value [kJ/mol]': 125.13355939575067, 'Est. Error [kJ/mol]': 14.907795567952348, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '5': {'MCA Value [kJ/mol]': 125.13355939575067, 'Est. Error [kJ/mol]': 14.907795567952348, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '7': {'MCA Value [kJ/mol]': 125.13355939575067, 'Est. Error [kJ/mol]': 14.907795567952348, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '9': {'MCA Value [kJ/mol]': 125.13355939575067, 'Est. Error [kJ/mol]': 14.907795567952348, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '10': {'MCA Value [kJ/mol]': 125.13355939575067, 'Est. Error [kJ/mol]': 14.907795567952348, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '11': {'MCA Value [kJ/mol]': 125.13355939575067, 'Est. Error [kJ/mol]': 14.907795567952348, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}}",,47_1,47,"{22: 0, 23: 1, 21: 2, 20: 3}"
46reac0,[B-](OC1=C(C=C(C=C1C(C)(C)C)[CH+:20]C2=CC=CC=C2)C(C)(C)C)(F)(F)F,"{'12': {'MAA Value [kJ/mol]': 235.83633377511472, 'Est. Error [kJ/mol]': 33.94510200944131, 'Reactant': 'Show', 'Type': 'Carbocation'}, '18': {'MAA Value [kJ/mol]': 214.3077937451219, 'Est. Error [kJ/mol]': 26.387582465920605, 'Reactant': 'Show', 'Type': 'Double bond'}, '14': {'MAA Value [kJ/mol]': 214.3077937451219, 'Est. Error [kJ/mol]': 26.387582465920605, 'Reactant': 'Show', 'Type': 'Double bond'}, '16': {'MAA Value [kJ/mol]': 198.22005078784665, 'Est. Error [kJ/mol]': 33.65251167271066, 'Reactant': 'Show', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 190.97308029472072, 'Est. Error [kJ/mol]': 42.271184270987476, 'Reactant': 'Show', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 190.97308029472072, 'Est. Error [kJ/mol]': 42.271184270987476, 'Reactant': 'Show', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 166.78795484323393, 'Est. Error [kJ/mol]': 40.976076436782705, 'Reactant': 'Show', 'Type': 'Double bond'}, '15': {'MAA Value [kJ/mol]': 147.17631648026924, 'Est. Error [kJ/mol]': 20.053400644367343, 'Reactant': 'Show', 'Type': 'Double bond'}, '17': {'MAA Value [kJ/mol]': 147.17631648026924, 'Est. Error [kJ/mol]': 20.053400644367343, 'Reactant': 'Show', 'Type': 'Double bond'}, '13': {'MAA Value [kJ/mol]': 129.29345190487558, 'Est. Error [kJ/mol]': 22.339824738601965, 'Reactant': 'Show', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 108.32173366470569, 'Est. Error [kJ/mol]': 44.39542681272735, 'Reactant': 'Show', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 62.070056093890805, 'Est. Error [kJ/mol]': 34.08974574298754, 'Reactant': 'Show', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 62.070056093890805, 'Est. Error [kJ/mol]': 34.08974574298754, 'Reactant': 'Show', 'Type': 'Double bond'}}","{'4': {'MCA Value [kJ/mol]': 296.8789981274186, 'Est. Error [kJ/mol]': 23.137626966516645, 'Reactant': 'Show', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 296.8789981274186, 'Est. Error [kJ/mol]': 23.137626966516645, 'Reactant': 'Show', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 291.9097012759531, 'Est. Error [kJ/mol]': 26.608773378251772, 'Reactant': 'Show', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 291.9097012759531, 'Est. Error [kJ/mol]': 26.608773378251772, 'Reactant': 'Show', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 278.08381941889127, 'Est. Error [kJ/mol]': 14.864346831672053, 'Reactant': 'Show', 'Type': 'Double bond'}, '18': {'MCA Value [kJ/mol]': 278.08381941889127, 'Est. Error [kJ/mol]': 14.864346831672053, 'Reactant': 'Show', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 269.8136497642025, 'Est. Error [kJ/mol]': 25.24231111895194, 'Reactant': 'Show', 'Type': 'Double bond'}, '17': {'MCA Value [kJ/mol]': 267.75590577389795, 'Est. Error [kJ/mol]': 14.943503575675589, 'Reactant': 'Show', 'Type': 'Double bond'}, '15': {'MCA Value [kJ/mol]': 267.75590577389795, 'Est. Error [kJ/mol]': 14.943503575675589, 'Reactant': 'Show', 'Type': 'Double bond'}, '25': {'MCA Value [kJ/mol]': 264.6866898085536, 'Est. Error [kJ/mol]': 32.40517112286079, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '24': {'MCA Value [kJ/mol]': 264.6866898085536, 'Est. Error [kJ/mol]': 32.40517112286079, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '23': {'MCA Value [kJ/mol]': 264.6866898085536, 'Est. Error [kJ/mol]': 32.40517112286079, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '16': {'MCA Value [kJ/mol]': 263.33923697588455, 'Est. Error [kJ/mol]': 16.692888963350022, 'Reactant': 'Show', 'Type': 'Double bond'}, '13': {'MCA Value [kJ/mol]': 228.99575958998773, 'Est. Error [kJ/mol]': 20.54544702859405, 'Reactant': 'Show', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 220.11826277842346, 'Est. Error [kJ/mol]': 45.209540770313, 'Reactant': 'Show', 'Type': 'Double bond'}, '0': {'MCA Value [kJ/mol]': 213.45555941694295, 'Est. Error [kJ/mol]': 59.183624431907916, 'Reactant': 'Show', 'Type': 'Anion with charge minus1'}, '1': {'MCA Value [kJ/mol]': 202.30836744149764, 'Est. Error [kJ/mol]': 24.22681181722281, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}}",,46_0,46,{20: 12}
51reac0,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,"{'4': {'MAA Value [kJ/mol]': 232.38554387671326, 'Est. Error [kJ/mol]': 13.843616453315482, 'Reactant': 'Show', 'Type': 'Michael acceptor'}, '8': {'MAA Value [kJ/mol]': 193.59342201738752, 'Est. Error [kJ/mol]': 13.536130223899441, 'Reactant': 'Show', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 181.00037544559336, 'Est. Error [kJ/mol]': 20.741809573437443, 'Reactant': 'Show', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 181.00037544559336, 'Est. Error [kJ/mol]': 20.741809573437443, 'Reactant': 'Show', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 158.47397649139273, 'Est. Error [kJ/mol]': 49.59588103591972, 'Reactant': 'Show', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 146.5897352063295, 'Est. Error [kJ/mol]': 12.037221350573056, 'Reactant': 'Show', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 87.51059767955061, 'Est. Error [kJ/mol]': 16.239302901478496, 'Reactant': 'Show', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 80.79583551017711, 'Est. Error [kJ/mol]': 10.135252047206482, 'Reactant': 'Show', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 80.79583551017711, 'Est. Error [kJ/mol]': 10.135252047206482, 'Reactant': 'Show', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 78.32935776995087, 'Est. Error [kJ/mol]': 33.41515466652558, 'Reactant': 'Show', 'Type': 'Double bond'}}","{'2': {'MCA Value [kJ/mol]': 374.5860309334518, 'Est. Error [kJ/mol]': 9.545606326179678, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '3': {'MCA Value [kJ/mol]': 351.711809140202, 'Est. Error [kJ/mol]': 18.171586338774596, 'Reactant': 'Show', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 309.298537809768, 'Est. Error [kJ/mol]': 10.203191967909635, 'Reactant': 'Show', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 301.0206050633354, 'Est. Error [kJ/mol]': 8.974297417377077, 'Reactant': 'Show', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 301.0206050633354, 'Est. Error [kJ/mol]': 8.974297417377077, 'Reactant': 'Show', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 285.3395445037488, 'Est. Error [kJ/mol]': 8.466982069190777, 'Reactant': 'Show', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 285.3395445037488, 'Est. Error [kJ/mol]': 8.466982069190777, 'Reactant': 'Show', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 269.1344711607529, 'Est. Error [kJ/mol]': 25.683179449410975, 'Reactant': 'Show', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 247.62902908576294, 'Est. Error [kJ/mol]': 10.610774117320178, 'Reactant': 'Show', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 115.66186407584541, 'Est. Error [kJ/mol]': 29.177166943584925, 'Reactant': 'Show', 'Type': 'Double bond'}}",,51_0,51,"{22: 1, 23: 2, 21: 3, 20: 4}"
49reac1,[CH2:10]=[N+:11]([O-:12])[O-],"{'0': {'MAA Value [kJ/mol]': 95.5274319041644, 'Est. Error [kJ/mol]': 45.48433230008965, 'Reactant': 'Show', 'Type': 'Double bond neighbouratom with charge plus1'}, '1': {'MAA Value [kJ/mol]': 74.62817293395774, 'Est. Error [kJ/mol]': 24.102527071622312, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}}","{'2': {'MCA Value [kJ/mol]': 402.6890441105699, 'Est. Error [kJ/mol]': 28.125263244366707, 'Reactant': 'Show', 'Type': 'Anion with charge minus1'}, '3': {'MCA Value [kJ/mol]': 402.6890441105699, 'Est. Error [kJ/mol]': 28.125263244366707, 'Reactant': 'Show', 'Type': 'Anion with charge minus1'}, '0': {'MCA Value [kJ/mol]': 369.4142818269639, 'Est. Error [kJ/mol]': 48.81863653293167, 'Reactant': 'Show', 'Type': 'Nitronate'}, '1': {'MCA Value [kJ/mol]': 210.4095284172543, 'Est. Error [kJ/mol]': 50.738599944545804, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}}",,49_1,49,"{10: 0, 11: 1, 12: 2}"
51reac1,C1CC[C:10](=[N+:11]([O-:12])[O-])C1,"{'4': {'MAA Value [kJ/mol]': 82.3144671912507, 'Est. Error [kJ/mol]': 26.01776862794289, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}, '3': {'MAA Value [kJ/mol]': -20.816609668919046, 'Est. Error [kJ/mol]': 58.14618705305247, 'Reactant': 'Show', 'Type': 'Double bond neighbouratom with charge plus1'}}","{'3': {'MCA Value [kJ/mol]': 411.6232724959293, 'Est. Error [kJ/mol]': 23.25741190207655, 'Reactant': 'Show', 'Type': 'Nitronate'}, '5': {'MCA Value [kJ/mol]': 391.1285709910972, 'Est. Error [kJ/mol]': 21.253677885455016, 'Reactant': 'Show', 'Type': 'Anion with charge minus1'}, '6': {'MCA Value [kJ/mol]': 391.1285709910972, 'Est. Error [kJ/mol]': 21.253677885455016, 'Reactant': 'Show', 'Type': 'Anion with charge minus1'}, '4': {'MCA Value [kJ/mol]': 256.45451178573967, 'Est. Error [kJ/mol]': 59.2123515122028, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}}",,51_1,51,"{10: 3, 11: 4, 12: 5}"
49reac0,COC1=CC(=C(C=C1)OC)[CH:20]=[NH2+:21],"{'3': {'MAA Value [kJ/mol]': 267.5261474432278, 'Est. Error [kJ/mol]': 39.45679879588812, 'Reactant': 'Show', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 235.53456986973086, 'Est. Error [kJ/mol]': 33.79281253092921, 'Reactant': 'Show', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 232.08121278441132, 'Est. Error [kJ/mol]': 33.90491104323138, 'Reactant': 'Show', 'Type': 'Iminium'}, '2': {'MAA Value [kJ/mol]': 185.2619374621887, 'Est. Error [kJ/mol]': 28.44137804250416, 'Reactant': 'Show', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 167.7892406393154, 'Est. Error [kJ/mol]': 33.72629058670098, 'Reactant': 'Show', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 164.6781432552324, 'Est. Error [kJ/mol]': 30.308957545702587, 'Reactant': 'Show', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 137.94560504057668, 'Est. Error [kJ/mol]': 34.46604070366886, 'Reactant': 'Show', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 120.68265668967864, 'Est. Error [kJ/mol]': 46.70091892887426, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}}","{'6': {'MCA Value [kJ/mol]': 327.5240543546886, 'Est. Error [kJ/mol]': 24.27606810690823, 'Reactant': 'Show', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 316.45524857685064, 'Est. Error [kJ/mol]': 18.384138413622264, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '3': {'MCA Value [kJ/mol]': 312.72264521746274, 'Est. Error [kJ/mol]': 28.071230114245218, 'Reactant': 'Show', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 302.92403923325776, 'Est. Error [kJ/mol]': 31.544212491872614, 'Reactant': 'Show', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 299.44889855598296, 'Est. Error [kJ/mol]': 67.96115111584888, 'Reactant': 'Show', 'Type': 'Ether'}, '7': {'MCA Value [kJ/mol]': 289.5497982604186, 'Est. Error [kJ/mol]': 27.26669160790752, 'Reactant': 'Show', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 266.8922843203451, 'Est. Error [kJ/mol]': 48.81426416330619, 'Reactant': 'Show', 'Type': 'Ether'}, '2': {'MCA Value [kJ/mol]': 240.84019882944506, 'Est. Error [kJ/mol]': 25.454115458397673, 'Reactant': 'Show', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 236.95832562308172, 'Est. Error [kJ/mol]': 37.90967854921874, 'Reactant': 'Show', 'Type': 'Double bond neighbouratom with charge plus1'}, '5': {'MCA Value [kJ/mol]': 232.02032561935732, 'Est. Error [kJ/mol]': 27.088654190397254, 'Reactant': 'Show', 'Type': 'Double bond'}}",,49_0,49,"{20: 10, 21: 11}"
50reac1,[CH2:10]=[N+:11]([O-:12])[O-],"{'0': {'MAA Value [kJ/mol]': 95.5274319041644, 'Est. Error [kJ/mol]': 45.48433230008965, 'Reactant': 'Show', 'Type': 'Double bond neighbouratom with charge plus1'}, '1': {'MAA Value [kJ/mol]': 74.62817293395774, 'Est. Error [kJ/mol]': 24.102527071622312, 'Reactant': 'Show', 'Type': 'Cation with charge plus1'}}","{'2': {'MCA Value [kJ/mol]': 402.6890441105699, 'Est. Error [kJ/mol]': 28.125263244366707, 'Reactant': 'Show', 'Type': 'Anion with charge minus1'}, '3': {'MCA Value [kJ/mol]': 402.6890441105699, 'Est. Error [kJ/mol]': 28.125263244366707, 'Reactant': 'Show', 'Type': 'Anion with charge minus1'}, '0': {'MCA Value [kJ/mol]': 369.4142818269639, 'Est. Error [kJ/mol]': 48.81863653293167, 'Reactant': 'Show', 'Type': 'Nitronate'}, '1': {'MCA Value [kJ/mol]': 210.4095284172543, 'Est. Error [kJ/mol]': 50.738599944545804, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}}",,50_1,50,"{10: 0, 11: 1, 12: 2}"
50reac0,COC(CCC[CH:20]=[O:21])OC,"{'6': {'MAA Value [kJ/mol]': 146.1960341635001, 'Est. Error [kJ/mol]': 17.136355326671286, 'Reactant': 'Show', 'Type': 'Aldehyde'}, '7': {'MAA Value [kJ/mol]': -11.201783654847572, 'Est. Error [kJ/mol]': 37.21622785012683, 'Reactant': 'Show', 'Type': 'Double bond'}}","{'8': {'MCA Value [kJ/mol]': 339.55657740169505, 'Est. Error [kJ/mol]': 17.25596552714701, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '1': {'MCA Value [kJ/mol]': 339.55657740169505, 'Est. Error [kJ/mol]': 17.25596552714701, 'Reactant': 'Show', 'Type': 'Atom with lone pair'}, '7': {'MCA Value [kJ/mol]': 338.0049910745749, 'Est. Error [kJ/mol]': 14.482507479553956, 'Reactant': 'Show', 'Type': 'Aldehyde'}, '6': {'MCA Value [kJ/mol]': 268.04766978335323, 'Est. Error [kJ/mol]': 56.56228505667558, 'Reactant': 'Show', 'Type': 'Double bond'}}",,50_0,50,"{20: 6, 21: 7}"
